steps: 57	 cu: 0.50	 dia: 2023-12-15--13:14:53	 malha: 10240000
Tempo (acima) 18	 treads: 20	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:15:12	 malha: 10240000
Tempo (acima) 18	 treads: 22	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:15:31	 malha: 10240000
Tempo (acima) 19	 treads: 24	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:15:50	 malha: 10240000
Tempo (acima) 18	 treads: 26	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:16:08	 malha: 10240000
Tempo (acima) 18	 treads: 28	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:16:27	 malha: 10240000
Tempo (acima) 18	 treads: 30	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:16:45	 malha: 10240000
Tempo (acima) 18	 treads: 32	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:17:04	 malha: 10240000
Tempo (acima) 18	 treads: 34	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:17:22	 malha: 10240000
Tempo (acima) 18	 treads: 36	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:17:41	 malha: 10240000
Tempo (acima) 18	 treads: 38	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:18:02	 malha: 10240000
Tempo (acima) 18	 treads: 40	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:18:21	 malha: 10240000
Tempo (acima) 18	 treads: 42	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:18:41	 malha: 10240000
Tempo (acima) 18	 treads: 44	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:19:01	 malha: 10240000
Tempo (acima) 18	 treads: 46	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:19:20	 malha: 10240000
Tempo (acima) 18	 treads: 48	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-15--13:34:00	 malha: 256000000
Tempo (acima) 450	 treads: 2	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-15--13:41:31	 malha: 256000000
Tempo (acima) 450	 treads: 4	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--14:04:36	 malha: 10240000
Tempo (acima) 26	 treads: 1	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--14:08:33	 malha: 10240000
Tempo (acima) 10	 treads: 1	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--14:14:09	 malha: 10240000
Tempo (acima) 14	 treads: 1	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-15--14:27:23	 malha: 256000000
Tempo (acima) 379	 treads: 1	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-15--14:35:38	 malha: 256000000
Tempo (acima) 987	 treads: 1	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-15--14:51:11	 malha: 256000000
Tempo (acima) 751	 treads: 1	 ox: 0	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-15--14:52:06	 malha: 256000000
Tempo (acima) 983	 treads: 1	 ox: 0	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-15--14:58:41	 malha: 256000000
Tempo (acima) 286	 treads: 1	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--15:09:17	 malha: 10240000
Tempo (acima) 11	 treads: 1	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--15:21:14	 malha: 10240000
Tempo (acima) 20	 treads: 1	 ox: 0	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--15:22:33	 malha: 10240000
Tempo (acima) 44	 treads: 1	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--15:27:14	 malha: 10240000
Tempo (acima) 19	 treads: 2	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--15:28:44	 malha: 10240000
Tempo (acima) 19	 treads: 4	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--15:30:41	 malha: 10240000
Tempo (acima) 19	 treads: 6	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--15:32:52	 malha: 10240000
Tempo (acima) 19	 treads: 8	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--15:37:19	 malha: 10240000
Tempo (acima) 19	 treads: 10	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--15:41:32	 malha: 10240000
Tempo (acima) 20	 treads: 12	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--16:04:11	 malha: 10240000
Tempo (acima) 32	 treads: 12	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--16:11:04	 malha: 10240000
Tempo (acima) 24	 treads: 12	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--16:12:18	 malha: 10240000
Tempo (acima) 25	 treads: 10	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-16--14:47:42	 malha: 10240000
Tempo (acima) 24	 treads: 2	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-16--14:48:07	 malha: 10240000
Tempo (acima) 25	 treads: 4	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-16--14:56:40	 malha: 10240000
Tempo (acima) 25	 treads: 2	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-16--14:57:05	 malha: 10240000
Tempo (acima) 25	 treads: 4	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-16--15:00:58	 malha: 10240000
Tempo (acima) 24	 treads: 2	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-16--15:05:03	 malha: 10240000
Tempo (acima) 24	 treads: 6	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-16--15:12:58	 malha: 10240000
Tempo (acima) 24	 treads: 2	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-16--15:13:23	 malha: 10240000
Tempo (acima) 24	 treads: 4	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-16--15:13:48	 malha: 10240000
Tempo (acima) 25	 treads: 6	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-16--15:14:12	 malha: 10240000
Tempo (acima) 24	 treads: 8	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-16--15:14:37	 malha: 10240000
Tempo (acima) 24	 treads: 10	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-16--15:15:02	 malha: 10240000
Tempo (acima) 25	 treads: 12	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-16--15:15:27	 malha: 10240000
Tempo (acima) 25	 treads: 14	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-16--15:15:51	 malha: 10240000
Tempo (acima) 24	 treads: 16	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-16--15:16:17	 malha: 10240000
Tempo (acima) 25	 treads: 18	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-16--15:16:41	 malha: 10240000
Tempo (acima) 24	 treads: 20	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-16--15:17:07	 malha: 10240000
Tempo (acima) 25	 treads: 22	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-16--15:17:32	 malha: 10240000
Tempo (acima) 24	 treads: 24	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-16--15:35:01	 malha: 256000000
Tempo (acima) 599	 treads: 2	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-16--15:38:43	 malha: 256000000
Tempo (acima) 451	 treads: 2	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-16--15:46:15	 malha: 256000000
Tempo (acima) 452	 treads: 4	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-16--16:01:28	 malha: 256000000
Tempo (acima) 606	 treads: 4	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-16--16:02:51	 malha: 256000000
Tempo (acima) 457	 treads: 6	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-16--16:10:23	 malha: 256000000
Tempo (acima) 451	 treads: 8	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-16--17:09:13	 malha: 256000000
Tempo (acima) 450	 treads: 10	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-16--17:09:35	 malha: 256000000
Tempo (acima) 603	 treads: 6	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-16--17:16:44	 malha: 256000000
Tempo (acima) 450	 treads: 12	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-16--17:33:09	 malha: 256000000
Tempo (acima) 450	 treads: 10	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-16--17:37:42	 malha: 256000000
Tempo (acima) 604	 treads: 8	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-16--17:40:42	 malha: 256000000
Tempo (acima) 453	 treads: 12	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-16--17:47:44	 malha: 256000000
Tempo (acima) 603	 treads: 10	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-16--17:58:18	 malha: 256000000
